Activin A	BDNF	BMP2	BMP4	BMP6	CD40L	CXCL12	EGF	FGF2	GCSF	GDF11	GDNF	GMCSF	HGF	HMGB1	IFN1	IFNG	IFNL	IGF1	IL10	IL12	IL13	IL15	IL17A	IL1A	IL1B	IL2	IL21	IL22	IL27	IL3	IL36	IL4	IL6	INS	LIF	LTA	MCSF	NO	NRG1	OSM	PGE2	TGFA	TGFB1	TGFB2	TGFB3	TNFA	TRAIL	TWEAK	VEGFA	WNT3A
SUV39H2	-0.144503154131204	0.0704999999999999	-0.0594300907778633	-0.3104627472461505	-0.1167363141725723	-0.0756337115000018	0.0017002889898396	0.0367124997939178	-0.08213035134120106	-0.0492014603985602	-0.142151511293723	0.04474674175	0.0713176173648011	0.025258360712206503	-0.00769111362762	-0.018462189500001	-0.0516395499999999	-0.00181374825000045	0.1652352146070148	-0.029338680095723997	0.0367085891709901	0.0061487843800627	-0.0215709387396777	0.05919759101119435	-0.0322375	-0.0123586733698606	0.2020099999999996	-0.0214153724628581	0.0271900782470293	-0.0150545832850994	0.2366685596707097	-0.1289617874841329	0.0039099421329753005	-0.0141490799673624	-0.0448993862429483	0.1148380704999994	-0.2914249972434787	0.0308375628077675	-0.2965286707526591	0.0267350738829472	-0.054693179549992046	-0.0222813594972328	-0.0150736161167879	-0.04061769426997425	-0.0252471852862889	-0.10653533331188744	-0.0323701984425888	-0.0457001987599001	0.0051121718457114	0.0069915000000007	-0.03498281995322535
SVIL	0.1850943303305658	-0.0197499999999999	-0.0617690593512039	0.2669019601741844	-0.9714769852287102	0.0256186884999998	-0.0228733472816964	0.0387713014771562	-0.059164961767981	0.0448837815157001	-0.051418518320581	0.007607970000000051	0.084246622847002	-0.013786518904242701	-0.2154110000000012	-0.056165408	-0.20015596635512312	-0.0648337475000007	-0.1468197431617608	-0.036389031543121605	0.054733452205165	0.035025388634500346	0.5459569216627704	0.0247440244729624	0.03941736999999955	0.0527372534496608	0.0968249999999999	-0.03863160844105465	0.0882390219958821	-0.2477160128516544	1.3373749508473312	0.12885235746581	0.02679339450000005	-0.00266793685659775	-0.1652500458648269	0.0299800000000001	0.004123632021598451	-0.3139705660255902	0.0491867753390184	0.0211271118994895	-0.02659270089698035	0.1456864129833528	0.012947448417940849	-0.11122513397375569	-0.0379634468304086	-0.02143051449999995	0.06524264734624549	0.1350297691678541	-0.0041586137597899	-0.2229930437861736	0.0724846054496297
SWAP70	0.0856189564645895	0.0822499999999999	-0.0336035891209807	0.1285969139917	-0.20208857458698595	0.0681217264999993	0.0896032719999997	-0.0027525281132217	0.0098453733157342	0.1157720382888687	0.0827112052699412	0.03733413249999985	0.20195290154047724	-0.042076029450350855	-0.1127950000000002	-0.102228156999999	-0.2648589999999995	-0.09181742746763355	-0.1372499999999999	0.12950789022481585	-0.0092645470245287	-0.06559731887500014	-0.11628456255337125	0.0065937417250676	-0.0016469625000000501	0.022945922985	-0.0845000000000001	-0.1312712980086258	-0.0335525597110271	-0.1919549588275906	-0.3738494918268737	-0.1875705977299251	-0.11138981323017916	0.06158056385538265	-0.209196595178597	0.0562500000000003	0.8656592289978791	0.4818096265963208	0.1653507380446797	0.1786393309204847	-0.05212067624612035	-0.1185799999999996	-0.044552742890924896	0.05180116284850855	0.0471444999999981	-0.0088451325666376	-0.008103074986511801	-0.0088739987454777	0.0068022858973897	0.0742602244988934	-0.0257333839199234
SYDE1	-0.0309816103874185	-0.0737246636981046	-0.0046200000000009	-0.0631392229155904	0.03400264861475575	0.016660344499999	0.0488686260000004	-0.0181716839848552	-0.18040450990790655	0.0400705970818351	0.0623086028249861	-0.02716322800000045	0.0142845760983854	0.076452503577987	-0.2137895000000007	-0.0154917618004182	-0.0121246254386173	0.0	0.0335	-0.02210489050945865	0.0497802881529549	0.0035888232442675	0.0504713293407399	-0.0232523010809111	-0.0157275	0.045796880141366444	-0.001366064313351	0.01973319524805125	0.0519733499234735	0.0270206155807848	0.0106087366304577	0.0071955014042037	0.0	0.00115791389069025	0.20593836490290052	0.0397599999999991	-0.06737180562316565	-0.02775036901666455	0.0076934236104886	0.0281916339750545	0.18257479686710004	-0.0400253780000001	0.0423290865513026	0.04968561470996045	0.0852365077822243	-0.0185431707500003	0.0411075340482831	0.1271502635255039	0.0422147862001693	-0.0062088828643682	0.0329676283055806
SYF2	0.2696364325703904	0.05992902316919485	0.0820490102978812	0.0552056460464838	0.1607927070333499	-0.0741149740000004	-0.0419318538634918	-0.013977053282526901	-0.1278543170944488	-0.0554068610739584	0.0319413823167238	-0.00557987000000095	-0.373902505048324	-0.037227423881891444	0.1003164999999999	-0.0251893715647391	-0.0137547262141786	-0.011749696249999867	-0.1285828561346869	-0.03183506713903235	-0.0732897702424599	-0.08121801078226279	-0.19380926237332602	0.02445197039249785	0.01594357500000005	-0.0446793449999995	-0.13415	-0.0375317710853501	0.0768799493855922	-0.0434732671366502	-0.12490754954365	-0.0379162341262828	0.0383138774671054	0.026796636841922752	-0.3177662688319023	-0.0244350000000008	-0.41347607632720274	-0.2524736602592288	0.106212598069705	-0.0328694413598436	0.2021714854756391	-0.0657777140205269	-0.07873580859724065	-0.0699600477429307	-0.1452863000000022	0.08096890781677475	-0.04292947713670055	0.0797655345464107	-0.0541593485596623	-0.0140124999999997	-0.0759986152228391
SYMPK	-0.1610468193245262	-0.0336538574874667	-0.0191904971530982	-0.0786884806288084	0.0872729557364664	0.0528003229999996	0.1598172064999996	-0.0349119220435243	-0.019224709124903747	-0.0003463527097928	-0.034356375042007	-0.036154445250000194	-0.08038315754369195	-0.0301990505501345	0.1253285000000001	-0.0039687770032506	0.0899357357207448	0.0145701750000002	-0.0825446761447272	-0.01695612384501505	-0.0013923838647436	0.029982406743890147	0.0181301226805941	0.00686380532729995	-0.00417878999999925	0.0135556236037865	0.0242756851382592	0.030027314078042	0.0053638569999994	0.1265722790640815	0.2636686969149669	-0.1256828647061634	0.046024999999999955	0.01431378771808495	-0.03716009661166095	-0.019274385000001	0.28409548326350315	-0.1929961218872815	-0.1247225351010499	0.061918489752945	0.03712911782340455	-0.0183964215000012	-0.009938797854707151	-0.021908455	0.0721953154960717	0.022165521607474703	0.0135444229971737	0.0489330692417491	0.0145526839476408	-0.1065483195999608	0.0088172824219505
SYNC	0.0407274755530258	-0.0214797274104514	-0.0533200000000011	0.2035403877252502	-0.4544194361134508	0.0169919272499994	-0.0292096942500008	-0.0786427385330557	-0.5448105260857172	-0.0060712614688789	-0.1326775956276229	0.07399762643318436	0.00061124086173025	-0.04267888681916025	0.0795308229999989	-0.0015761992499996	0.09066008863933235	-0.0094260572499997	0.0590108019585349	-0.0236414017209853	-0.0025603487108596	-0.0181252859512901	-0.0510910095499395	-0.03366943071404055	-0.019655	-0.2306816634320663	0.0535994778105449	-0.0213789704685745	0.0069906619682269	0.0098106624638325	0.0178033724013161	-0.5209532607993825	0.00998182650915065	0.0216389741625473	0.0842488761060349	-0.0176377500000004	0.0979074127821676	-0.04600776167904945	-0.0835313953555703	0.0458046905334355	-0.0139236986377229	-0.0630097975258001	-0.08964518673410235	0.05914554503176325	-0.0359060000000006	0.02809136286901175	-0.0736613994944903	0.0481507194445098	-0.2084667718922697	-0.1435689595279319	0.04263058386929335
SYNCRIP	-0.0921827858511963	0.1353331532559796	0.0111864291485002	-0.2535511831547907	-0.09982359596682056	0.0815254099999993	-0.0022184370000001	0.08654441685175125	0.04023593352389995	-0.0301264014697428	-0.0533104354318165	-0.2406837223449831	0.08290475332096475	0.061023993531480206	-0.0226420105380562	-0.0327506041602401	-0.08496179173679415	0.02046192703711975	0.0684877464705913	-0.0527383599428956	0.0934085302006693	-0.0036691327012325	0.29844537622628753	0.1181796829950503	0.00328749999999995	-0.0179668064737907	0.1199500000000001	-0.00277942792271625	0.0083058359105319	0.031114520193924	0.0301916990209971	0.0159635934802961	0.006174934913005	0.0298066137203103	0.0523551841670011	0.00563	0.5244550798010569	-0.1658850000000011	-0.1081560889437973	0.1222807068103049	-0.0078241581632179	-0.0425001114275911	0.0676265151413049	0.0038954932445757497	0.1160904470226818	-0.1498258524999993	0.0117040940546919	-0.08697734051005751	-0.0051789950432006	0.0758206036551119	0.03703159721086275
SYNE1	0.15310764253684	-0.0576547924202095	-0.023287588291371	0.104544802268674	-0.051942001516210604	0.0008876175000001	-0.0533893809999996	0.0170964141715819	0.19073788894165306	-0.0274325241235908	0.3932715251126027	-0.03725386112500015	-0.1227878643297835	0.04919835921629255	0.0308407499999976	0.0	-0.0228580473750001	-0.01979145699657995	0.0143552929770698	-0.015396022174827249	-0.0807280507993102	-0.04466848538058355	-0.0687183733048373	0.005696894056335951	-0.03915867712867825	-0.0870698237313067	-0.0095368293943813	-0.0933889783711874	-0.049785042253312345	-0.0302850189348697	-0.0685474157262016	-0.1208543948743858	0.0318737372768447	-0.04036558283795095	-0.03339199817306365	-0.0404563567500009	0.06523347743609156	0.0817940911636472	0.0394243912312499	-0.0599074950444649	-0.054209290898150096	-0.0283471179999992	-0.0548619350345183	0.1202942337177118	0.3707767565468077	-0.007736914750001201	-0.0424846667499982	0.0301381215518437	-0.0827855738337408	-0.0016209465000009	0.022760941200216052
SYNGR2	-0.1533657579110432	0.0153399739367952	-0.0383649683204385	0.1090239085100996	-0.2299603359968776	0.0085779775000007	-0.0059810768073909	-0.0902262110700706	0.07753206315524669	0.0010555956884497	0.1282144335728449	-0.0107205774999994	0.0152742155688727	-0.1731790803197315	0.1053354999999998	-0.0021766566025842	-0.02500694652998795	0.0340036645000001	0.1312445332782523	0.1713743750370082	0.0481053495370895	0.010893006807759	0.1055218802526334	0.02842120783970635	0.0191983482493123	-0.0207820330269465	0.018075280353857	-0.0095961736818726	0.040700143958043	-0.0643274566756391	0.2259004427656288	0.3588522670658065	0.24916910855571478	-0.0367322353387622	0.1912550909017678	-0.0141400042961485	0.5822955949474048	0.0846000000000009	-0.1350668028189678	0.0809528979106719	0.0348406621402563	0.0145289999999995	0.047676238145482	-0.017218566976580953	0.0350952943628293	0.001549073930583	0.1135078010319681	0.0936478370825337	0.2387219220520711	-0.0162552036333916	-0.08485859139251414
SYNJ1	0.5827869304033673	0.0187583720870101	0.0648679999999988	0.3197284336981632	0.04124888870340415	0.0212374150000007	0.0297572915000015	0.0025525138749991	0.06559520579015735	0.0788765835187312	0.1766773073051055	-0.00468885810158475	0.03764137946626995	-0.004782172861144501	-0.0933235000000012	-0.0037747841723303	-0.0187951341459866	-0.048611883750000445	0.0099426068470906	0.03300374415326465	-0.0189218778615263	-0.0149902629999996	-0.19881139566120715	-0.0219700749118132	-0.02911	-0.002669186775984	-0.0446999999999999	-0.09268948436668299	0.0011240356701804	0.0099381538801281	-0.0614812287522159	-0.090197808971578	0.0888747611836393	0.0270907602232455	0.1403199328858995	0.0963722250000005	0.2965563166910379	-0.027835483897741695	0.1269699659298684	0.0550257237272848	-0.05411747927272035	0.0521320000000002	-0.05664364316455565	-0.026314370161646748	-0.0499849999999995	-0.00018502700000055028	-0.0504729484183057	-0.029887690546269	-0.0184012134643101	-0.0790094775259122	-0.047808947648587896
SYNJ2	-0.0271951833599111	0.0659999999999999	-0.0571881571058696	0.1052891097723316	0.04748099799214635	-0.0029600979999981	0.049645205	0.097173975543404	-0.15022523400445495	0.0463404324643295	0.5334094649991572	-0.18549032900000023	0.21924493112784865	0.23060087792175565	-0.0476420000000015	-0.0023796602188697	0.02748450211745005	-0.12313988817102235	0.0506260730699679	-0.06726612976624975	0.0292132247941445	-0.054218220582693294	0.2708882809937351	0.03136341884345055	0.01632785221546005	0.1172362810274624	-0.0244165267330576	-0.1125521878147305	0.025086816486695546	-0.1400888530073742	0.1799999999999997	0.3235039498129014	0.231057657875	-0.00118781030271805	-0.09928124774260261	-0.0326950000000016	0.5946775317190217	0.0405470993336498	0.0470443468682013	0.0020359557523002	-0.01802574988756065	0.0443545019952633	-0.016335782934846	0.0464537067176351	0.1872839074299008	-0.07574603875000016	0.04863490408242205	0.0394218621558826	0.0130307466032988	-0.0680613983867877	0.0435284381217282
SYNM	0.4587251910045258	-0.2617416811084157	0.0516372823517503	0.3489461092051258	0.0101009188020149	-0.0203610222500003	0.041820175694627	-0.0233519650465003	-0.20310897585845675	-0.0173376236154902	0.0191024995257578	0.0577200121250003	-0.0345221010376324	-0.085353369070164	0.0236675000000001	-0.0524458595959407	-0.010196042	-0.0227163361249993	0.0965264719467149	-0.0024248318756237	-0.0015448358197449	0.00308394735089075	0.0	-0.07555868923980655	-0.0163930000000002	-0.044049167098449	-0.00664841130672885	0.0845981342190394	0.011109115	-0.0259087639888524	0.0666082550906264	0.0139391909578738	-0.00815370424392005	-0.018345773215119952	-0.00807744914514225	0.1515860290000006	0.19052884710316315	-0.0168471771544526	0.0582850826625946	-0.0585919000606893	0.01127930557758455	0.2002986504858313	-0.07635667726280045	0.0395705452500001	0.0141976999999986	-0.0819551893946997	-0.06470299546476	0.0554712064289244	-0.0153298920229696	0.4070323783815575	0.0144631172192823
SYNPO	0.0423847207003849	-0.0385	-0.0414853753675856	0.2063405121796684	0.07607526830725715	-0.0443918520000004	0.0800687345000001	-0.0012634775542004501	0.0776143925324712	-0.0192952359084248	0.1699081666051425	0.021417491000000448	0.0034834378635884	-0.16527409467520554	0.1141078559999986	-0.004262220000001	0.0584515338168898	0.045194102500000846	0.0571324692311674	-0.00669347100000015	0.0	0.0459884436235698	-0.0218258039396594	0.0752404269441322	-0.0181925	0.0150734255813458	-0.02185	-0.003763439439342498	0.0170877680882099	0.0968271217006044	0.1054974920032858	0.6973179940572822	0.037529856623105054	-0.0164698695679625	0.11455513075819065	-0.0068399999999999	-0.04661320399928645	0.0486297535231324	0.0654533983300296	0.1095589156202097	0.146461765890435	0.0745863096625306	-0.02394713928822955	0.0537818876398059	-0.1978400627624505	0.11820628844093026	0.0849784867522798	0.0327271061045806	0.0	-0.0644693569949521	-0.10060901049059459
SYNRG	0.1561994680132115	-0.0749009857344153	0.0068429999999999	0.0547058920901353	0.0830232995126554	-0.0205409588846841	-0.1104681202499993	-0.027788138671775597	0.0015601218246302003	-0.0293841382564945	0.1176805296708058	0.01481382300000075	0.007879557868379001	-0.02973268303685155	0.0447812499999997	0.02923283532816965	-0.01010991237499945	-0.00700795399999915	-0.1085615941754527	0.0557652002036093	0.0160592105159569	0.01345208941844215	-0.008615426918205948	-0.01986761111602755	-0.047447500000000004	-0.0566881232154994	0.0102509522989358	-0.053998730497010455	-0.0098782835000008	0.0548920080494657	0.2990315576979752	0.058333310316327	0.0375012798555135	-0.0133176974860376	0.0201046445431107	0.0503081499999993	-0.07347964641138115	0.07781345165354206	-0.0792592009453874	0.0987964557099221	-0.023777061836261548	-0.0183785293148546	-0.06156951478799415	-0.0049534473930812	-0.0659828680686391	0.0022256983426942496	-0.0420009181661773	-0.0241915170838193	-0.063586134637954	-0.0340958099212909	-0.004264027063900299
SYPL1	0.1571497945227307	-0.0356789754778184	0.0876385630479283	0.11375	-0.0747466614868752	-0.0424693037499999	-0.0265816424999998	0.0187914071544845	-0.08302270953632	-0.0003706713667739	-0.0162872945692349	-0.07783785925000014	-0.044660435931125	-0.01062997356253215	-0.0681572499999987	-0.0141307254999993	-0.06592369749999966	0.0140773033749983	-0.0719045545737246	-0.052542123926627854	-0.0846196503861538	-0.00199116347367485	0.5310837866072937	0.03683564929852465	-0.00832500000000005	-0.0180007609354957	0.0442	-0.10415728062173274	0.0269868649995483	0.0582436218734443	0.6118932059104161	0.0137205404112918	-0.08897978199373745	-0.01591957778124635	-0.028813100734265754	-0.0172183615260514	-0.14912700261900935	0.0470256954999999	0.0468347338712966	0.1054629109799583	-0.02741598663449445	-0.1112024126647828	-0.0509317191770728	-0.0763859746897914	-0.0048875000000006	-0.0278599138749999	0.02514098589569095	-0.0586899976942341	0.0094555549820505	0.0145522522572516	-0.037481552707129454
SYT1	-1.1626031585398313	0.1175983633255377	-0.0005600000000001	-0.3697816617665871	-0.13013331874501466	-0.0510075254999993	0.029951288	-0.00538859038125795	0.00011005378317864925	0.0340686434253603	-0.1159198921151016	0.02068272074999955	0.00691842160282515	-0.0081694948814908	-0.0619095000000005	0.0	-0.0288864137500004	0.0047919454999991	-0.020842090720389	-0.02142578751672715	-0.0417991694573101	-0.00798148530273975	-0.0690416444296514	-0.0021407142345104503	0.02683197950000055	-0.0558980349999993	0.0058625000000001	0.0	0.0061522269815954	-0.1934687572304598	0.11516137070805979	0.0127110517495542	0.0218304619999987	-0.00884771823004215	-0.0916199917583786	-0.1590925428785041	0.15794497888346434	0.06470757582806465	0.0159227955907348	0.0744420089549193	0.01171132844364515	-0.0456889999999994	0.008656263980854752	0.0393150000000001	0.0930387499999998	-0.0108360439999983	-0.020947445	0.0329925245911915	0.012149513012383	0.0719425000000004	0.07095380154180495
SYT11	-0.2654137304584447	0.1483151240543208	-0.0306810971422004	-0.0973380037195062	-0.17544703423269767	-0.0081156719999997	0.0832129555000005	-0.0195150467328391	-0.036354888958238504	-0.051556119137353	0.1611792137430736	-0.0131309410000009	-0.0162188457552152	0.0865702578811608	0.0717964999999996	0.000427193000001	-0.0775920140497508	0.093492643411861	6.933700398903397e-05	0.13637657163126946	0.0969396973655243	-0.03798328336516385	-0.3539994774796099	-0.07076329131635406	0.0	-0.038880551411699896	0.0543193886382411	-0.07146097294950765	-0.0315286813692985	-0.1438099812087578	-0.1444268579233196	-0.0588936890535685	-0.1782727540251119	-0.012385513853344951	-0.07806334297988525	-0.0438634644999993	-0.3798013149937044	0.213257670687324	0.34841227351734	0.0114469604582101	0.04831492615432075	-0.0678914210000005	0.01181250165448555	0.018979251830987448	0.0435349999999967	-0.027354772448158152	-0.0315147318113867	-0.0717356324510651	-0.0275269586198794	0.0507310000000007	0.0
